Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M6/5441A,02/01/2019 00:00:00,19:59:00,79,213,8,6,111,,,,,,,,,,,,,,,63,338
M6/5441A,02/01/2019 00:00:00,20:14:00,80,206,11,9,80,,,,,,,,,,,,,,,65,306
M6/5441A,02/01/2019 00:00:00,20:29:00,81,178,8,10,88,,,,,,,,,,,,,,,63,284
M6/5441A,02/01/2019 00:00:00,20:44:00,82,145,7,6,96,,,,,,,,,,,,,,,62,254
M6/5441A,02/01/2019 00:00:00,20:59:00,83,151,7,11,81,,,,,,,,,,,,,,,62,250
M6/5441A,02/01/2019 00:00:00,21:14:00,84,165,2,6,106,,,,,,,,,,,,,,,62,279
M6/5441A,02/01/2019 00:00:00,21:29:00,85,147,12,8,106,,,,,,,,,,,,,,,61,273
M6/5441A,02/01/2019 00:00:00,21:44:00,86,133,9,7,94,,,,,,,,,,,,,,,62,243
M6/5441A,02/01/2019 00:00:00,21:59:00,87,123,5,6,72,,,,,,,,,,,,,,,64,206
M6/5441A,02/01/2019 00:00:00,22:14:00,88,183,2,6,84,,,,,,,,,,,,,,,64,275
M6/5441A,02/01/2019 00:00:00,22:29:00,89,215,2,8,80,,,,,,,,,,,,,,,63,305
M6/5441A,02/01/2019 00:00:00,22:44:00,90,126,6,7,68,,,,,,,,,,,,,,,62,207
M6/5441A,02/01/2019 00:00:00,22:59:00,91,95,9,4,70,,,,,,,,,,,,,,,62,178
M6/5441A,02/01/2019 00:00:00,23:14:00,92,87,3,9,95,,,,,,,,,,,,,,,60,194
M6/5441A,02/01/2019 00:00:00,23:29:00,93,94,10,7,61,,,,,,,,,,,,,,,61,172
M6/5441A,02/01/2019 00:00:00,23:44:00,94,75,6,1,56,,,,,,,,,,,,,,,63,138
M6/5441A,02/01/2019 00:00:00,23:59:00,95,67,11,5,61,,,,,,,,,,,,,,,60,144
M6/5441A,03/01/2019 00:00:00,00:14:00,0,65,10,7,50,,,,,,,,,,,,,,,60,132
M6/5441A,03/01/2019 00:00:00,00:29:00,1,46,5,6,61,,,,,,,,,,,,,,,59,118
M6/5441A,03/01/2019 00:00:00,00:44:00,2,33,7,4,40,,,,,,,,,,,,,,,60,84
M6/5441A,03/01/2019 00:00:00,00:59:00,3,69,7,7,67,,,,,,,,,,,,,,,60,150
M6/5441A,03/01/2019 00:00:00,01:14:00,4,77,6,4,68,,,,,,,,,,,,,,,61,155
M6/5441A,03/01/2019 00:00:00,01:29:00,5,48,7,5,56,,,,,,,,,,,,,,,59,116
M6/5441A,03/01/2019 00:00:00,01:44:00,6,34,5,5,55,,,,,,,,,,,,,,,58,99
M6/5441A,03/01/2019 00:00:00,01:59:00,7,36,7,9,55,,,,,,,,,,,,,,,57,107
M6/5441A,03/01/2019 00:00:00,02:14:00,8,61,5,6,50,,,,,,,,,,,,,,,61,122
M6/5441A,03/01/2019 00:00:00,02:29:00,9,37,10,9,57,,,,,,,,,,,,,,,58,113
M6/5441A,03/01/2019 00:00:00,02:44:00,10,31,6,8,56,,,,,,,,,,,,,,,58,101
M6/5441A,03/01/2019 00:00:00,02:59:00,11,27,3,5,80,,,,,,,,,,,,,,,56,115
M6/5441A,03/01/2019 00:00:00,03:14:00,12,25,3,3,52,,,,,,,,,,,,,,,57,83
M6/5441A,03/01/2019 00:00:00,03:29:00,13,17,2,9,48,,,,,,,,,,,,,,,57,76
M6/5441A,03/01/2019 00:00:00,03:44:00,14,34,2,4,45,,,,,,,,,,,,,,,59,85
M6/5441A,03/01/2019 00:00:00,03:59:00,15,26,4,10,61,,,,,,,,,,,,,,,57,101
M6/5441A,03/01/2019 00:00:00,04:14:00,16,26,6,14,64,,,,,,,,,,,,,,,57,110
M6/5441A,03/01/2019 00:00:00,04:29:00,17,31,13,8,72,,,,,,,,,,,,,,,57,124
M6/5441A,03/01/2019 00:00:00,04:44:00,18,50,5,19,70,,,,,,,,,,,,,,,58,144
M6/5441A,03/01/2019 00:00:00,04:59:00,19,60,10,10,71,,,,,,,,,,,,,,,59,151
M6/5441A,03/01/2019 00:00:00,05:14:00,20,67,9,13,92,,,,,,,,,,,,,,,58,181
M6/5441A,03/01/2019 00:00:00,05:29:00,21,88,13,10,77,,,,,,,,,,,,,,,61,188
M6/5441A,03/01/2019 00:00:00,05:44:00,22,96,15,25,99,,,,,,,,,,,,,,,59,235
M6/5441A,03/01/2019 00:00:00,05:59:00,23,132,17,26,117,,,,,,,,,,,,,,,61,292
M6/5441A,03/01/2019 00:00:00,06:14:00,24,246,26,32,97,,,,,,,,,,,,,,,63,401
M6/5441A,03/01/2019 00:00:00,06:29:00,25,314,20,23,104,,,,,,,,,,,,,,,63,461
M6/5441A,03/01/2019 00:00:00,06:44:00,26,334,31,27,111,,,,,,,,,,,,,,,64,503
M6/5441A,03/01/2019 00:00:00,06:59:00,27,378,25,35,130,,,,,,,,,,,,,,,63,568
M6/5441A,03/01/2019 00:00:00,07:14:00,28,474,34,31,112,,,,,,,,,,,,,,,64,651
M6/5441A,03/01/2019 00:00:00,07:29:00,29,500,39,25,129,,,,,,,,,,,,,,,63,693
M6/5441A,03/01/2019 00:00:00,07:44:00,30,530,38,34,106,,,,,,,,,,,,,,,64,708
M6/5441A,03/01/2019 00:00:00,07:59:00,31,505,33,35,108,,,,,,,,,,,,,,,65,681
M6/5441A,03/01/2019 00:00:00,08:14:00,32,538,24,33,102,,,,,,,,,,,,,,,66,697
M6/5441A,03/01/2019 00:00:00,08:29:00,33,495,32,30,94,,,,,,,,,,,,,,,66,651
M6/5441A,03/01/2019 00:00:00,08:44:00,34,483,38,47,100,,,,,,,,,,,,,,,65,668
M6/5441A,03/01/2019 00:00:00,08:59:00,35,429,35,45,96,,,,,,,,,,,,,,,66,605
M6/5441A,03/01/2019 00:00:00,09:14:00,36,396,31,40,129,,,,,,,,,,,,,,,64,596
M6/5441A,03/01/2019 00:00:00,09:29:00,37,315,35,32,113,,,,,,,,,,,,,,,65,495
M6/5441A,03/01/2019 00:00:00,09:44:00,38,376,45,40,121,,,,,,,,,,,,,,,65,582
M6/5441A,03/01/2019 00:00:00,09:59:00,39,338,42,38,112,,,,,,,,,,,,,,,65,530
M6/5441A,03/01/2019 00:00:00,10:14:00,40,359,49,31,123,,,,,,,,,,,,,,,64,562
M6/5441A,03/01/2019 00:00:00,10:29:00,41,347,35,40,131,,,,,,,,,,,,,,,63,553
M6/5441A,03/01/2019 00:00:00,10:44:00,42,356,43,36,98,,,,,,,,,,,,,,,65,533
M6/5441A,03/01/2019 00:00:00,10:59:00,43,398,39,40,113,,,,,,,,,,,,,,,64,590
M6/5441A,03/01/2019 00:00:00,11:14:00,44,379,51,54,135,,,,,,,,,,,,,,,64,619
M6/5441A,03/01/2019 00:00:00,11:29:00,45,417,56,35,132,,,,,,,,,,,,,,,63,640
M6/5441A,03/01/2019 00:00:00,11:44:00,46,422,55,41,110,,,,,,,,,,,,,,,65,628
M6/5441A,03/01/2019 00:00:00,11:59:00,47,403,40,45,116,,,,,,,,,,,,,,,65,604
M6/5441A,03/01/2019 00:00:00,12:14:00,48,426,40,40,117,,,,,,,,,,,,,,,64,623
M6/5441A,03/01/2019 00:00:00,12:29:00,49,458,52,39,137,,,,,,,,,,,,,,,64,686
M6/5441A,03/01/2019 00:00:00,12:44:00,50,424,52,63,122,,,,,,,,,,,,,,,64,661
M6/5441A,03/01/2019 00:00:00,12:59:00,51,417,42,35,108,,,,,,,,,,,,,,,65,602
M6/5441A,03/01/2019 00:00:00,13:14:00,52,421,43,41,113,,,,,,,,,,,,,,,65,618
M6/5441A,03/01/2019 00:00:00,13:29:00,53,413,44,44,109,,,,,,,,,,,,,,,65,610
M6/5441A,03/01/2019 00:00:00,13:44:00,54,405,48,45,97,,,,,,,,,,,,,,,66,595
M6/5441A,03/01/2019 00:00:00,13:59:00,55,447,45,37,109,,,,,,,,,,,,,,,65,638
M6/5441A,03/01/2019 00:00:00,14:14:00,56,448,47,42,117,,,,,,,,,,,,,,,65,654
M6/5441A,03/01/2019 00:00:00,14:29:00,57,498,33,44,113,,,,,,,,,,,,,,,64,688
M6/5441A,03/01/2019 00:00:00,14:44:00,58,524,49,45,134,,,,,,,,,,,,,,,64,752
M6/5441A,03/01/2019 00:00:00,14:59:00,59,491,53,36,111,,,,,,,,,,,,,,,65,691
