Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
6337/2,01/01/2019 00:00:00,00:14:00,0,17,1,2,0,,,,,,,,,,,,,,,39,20
6337/2,01/01/2019 00:00:00,00:29:00,1,46,3,0,0,,,,,,,,,,,,,,,39,49
6337/2,01/01/2019 00:00:00,00:44:00,2,83,1,0,0,,,,,,,,,,,,,,,38,84
6337/2,01/01/2019 00:00:00,00:59:00,3,82,4,0,1,,,,,,,,,,,,,,,38,87
6337/2,01/01/2019 00:00:00,01:14:00,4,73,1,0,0,,,,,,,,,,,,,,,36,74
6337/2,01/01/2019 00:00:00,01:29:00,5,70,4,1,1,,,,,,,,,,,,,,,37,76
6337/2,01/01/2019 00:00:00,01:44:00,6,52,1,0,0,,,,,,,,,,,,,,,38,53
6337/2,01/01/2019 00:00:00,01:59:00,7,57,1,0,0,,,,,,,,,,,,,,,38,58
6337/2,01/01/2019 00:00:00,02:14:00,8,38,0,1,0,,,,,,,,,,,,,,,40,39
6337/2,01/01/2019 00:00:00,02:29:00,9,34,1,1,0,,,,,,,,,,,,,,,41,36
6337/2,01/01/2019 00:00:00,02:44:00,10,37,1,0,0,,,,,,,,,,,,,,,38,38
6337/2,01/01/2019 00:00:00,02:59:00,11,25,4,0,0,,,,,,,,,,,,,,,40,29
6337/2,01/01/2019 00:00:00,03:14:00,12,26,3,1,0,,,,,,,,,,,,,,,40,30
6337/2,01/01/2019 00:00:00,03:29:00,13,21,1,1,0,,,,,,,,,,,,,,,41,23
6337/2,01/01/2019 00:00:00,03:44:00,14,22,0,0,0,,,,,,,,,,,,,,,40,22
6337/2,01/01/2019 00:00:00,03:59:00,15,25,3,0,0,,,,,,,,,,,,,,,40,28
6337/2,01/01/2019 00:00:00,04:14:00,16,15,0,0,0,,,,,,,,,,,,,,,41,15
6337/2,01/01/2019 00:00:00,04:29:00,17,10,0,0,0,,,,,,,,,,,,,,,39,10
6337/2,01/01/2019 00:00:00,04:44:00,18,7,2,0,0,,,,,,,,,,,,,,,41,9
6337/2,01/01/2019 00:00:00,04:59:00,19,16,1,0,0,,,,,,,,,,,,,,,36,17
6337/2,01/01/2019 00:00:00,05:14:00,20,20,3,0,1,,,,,,,,,,,,,,,39,24
6337/2,01/01/2019 00:00:00,05:29:00,21,16,1,2,0,,,,,,,,,,,,,,,39,19
6337/2,01/01/2019 00:00:00,05:44:00,22,24,0,0,0,,,,,,,,,,,,,,,38,24
6337/2,01/01/2019 00:00:00,05:59:00,23,12,1,3,0,,,,,,,,,,,,,,,39,16
6337/2,01/01/2019 00:00:00,06:14:00,24,10,0,0,0,,,,,,,,,,,,,,,41,10
6337/2,01/01/2019 00:00:00,06:29:00,25,25,1,0,0,,,,,,,,,,,,,,,41,26
6337/2,01/01/2019 00:00:00,06:44:00,26,44,2,0,0,,,,,,,,,,,,,,,39,46
6337/2,01/01/2019 00:00:00,06:59:00,27,27,1,0,0,,,,,,,,,,,,,,,41,28
6337/2,01/01/2019 00:00:00,07:14:00,28,27,2,0,0,,,,,,,,,,,,,,,40,29
6337/2,01/01/2019 00:00:00,07:29:00,29,32,1,2,0,,,,,,,,,,,,,,,42,35
6337/2,01/01/2019 00:00:00,07:44:00,30,50,0,0,0,,,,,,,,,,,,,,,44,50
6337/2,01/01/2019 00:00:00,07:59:00,31,49,1,2,0,,,,,,,,,,,,,,,43,52
6337/2,01/01/2019 00:00:00,08:14:00,32,30,0,0,0,,,,,,,,,,,,,,,44,30
6337/2,01/01/2019 00:00:00,08:29:00,33,37,0,1,0,,,,,,,,,,,,,,,42,38
6337/2,01/01/2019 00:00:00,08:44:00,34,42,0,1,0,,,,,,,,,,,,,,,43,43
6337/2,01/01/2019 00:00:00,08:59:00,35,53,2,2,0,,,,,,,,,,,,,,,42,57
6337/2,01/01/2019 00:00:00,09:14:00,36,67,2,0,1,,,,,,,,,,,,,,,43,70
6337/2,01/01/2019 00:00:00,09:29:00,37,85,0,1,0,,,,,,,,,,,,,,,41,86
6337/2,01/01/2019 00:00:00,09:44:00,38,73,5,2,0,,,,,,,,,,,,,,,40,80
6337/2,01/01/2019 00:00:00,09:59:00,39,85,3,0,0,,,,,,,,,,,,,,,41,88
6337/2,01/01/2019 00:00:00,10:14:00,40,102,2,2,0,,,,,,,,,,,,,,,39,106
6337/2,01/01/2019 00:00:00,10:29:00,41,151,2,1,0,,,,,,,,,,,,,,,40,154
6337/2,01/01/2019 00:00:00,10:44:00,42,124,6,0,0,,,,,,,,,,,,,,,40,130
6337/2,01/01/2019 00:00:00,10:59:00,43,161,0,1,0,,,,,,,,,,,,,,,40,162
6337/2,01/01/2019 00:00:00,11:14:00,44,200,2,0,1,,,,,,,,,,,,,,,39,203
6337/2,01/01/2019 00:00:00,11:29:00,45,154,4,0,0,,,,,,,,,,,,,,,39,158
6337/2,01/01/2019 00:00:00,11:44:00,46,188,2,4,0,,,,,,,,,,,,,,,38,194
6337/2,01/01/2019 00:00:00,11:59:00,47,182,5,1,0,,,,,,,,,,,,,,,38,188
6337/2,01/01/2019 00:00:00,12:14:00,48,239,6,1,0,,,,,,,,,,,,,,,37,246
6337/2,01/01/2019 00:00:00,12:29:00,49,239,4,1,0,,,,,,,,,,,,,,,38,244
6337/2,01/01/2019 00:00:00,12:44:00,50,218,5,0,0,,,,,,,,,,,,,,,38,223
6337/2,01/01/2019 00:00:00,12:59:00,51,244,10,2,0,,,,,,,,,,,,,,,37,256
6337/2,01/01/2019 00:00:00,13:14:00,52,244,7,0,0,,,,,,,,,,,,,,,37,251
6337/2,01/01/2019 00:00:00,13:29:00,53,225,7,0,0,,,,,,,,,,,,,,,39,232
6337/2,01/01/2019 00:00:00,13:44:00,54,253,4,0,0,,,,,,,,,,,,,,,37,257
6337/2,01/01/2019 00:00:00,13:59:00,55,251,2,2,1,,,,,,,,,,,,,,,37,256
6337/2,01/01/2019 00:00:00,14:14:00,56,220,3,0,0,,,,,,,,,,,,,,,38,223
6337/2,01/01/2019 00:00:00,14:29:00,57,211,5,0,0,,,,,,,,,,,,,,,39,216
6337/2,01/01/2019 00:00:00,14:44:00,58,217,5,3,0,,,,,,,,,,,,,,,38,225
6337/2,01/01/2019 00:00:00,14:59:00,59,220,7,0,1,,,,,,,,,,,,,,,38,228
6337/2,01/01/2019 00:00:00,15:14:00,60,213,3,1,0,,,,,,,,,,,,,,,38,217
6337/2,01/01/2019 00:00:00,15:29:00,61,214,7,0,0,,,,,,,,,,,,,,,38,221
6337/2,01/01/2019 00:00:00,15:44:00,62,194,2,0,0,,,,,,,,,,,,,,,37,196
6337/2,01/01/2019 00:00:00,15:59:00,63,187,6,0,0,,,,,,,,,,,,,,,37,193
6337/2,01/01/2019 00:00:00,16:14:00,64,164,3,2,0,,,,,,,,,,,,,,,36,169
6337/2,01/01/2019 00:00:00,16:29:00,65,186,6,0,0,,,,,,,,,,,,,,,34,192
6337/2,01/01/2019 00:00:00,16:44:00,66,188,3,2,0,,,,,,,,,,,,,,,35,193
6337/2,01/01/2019 00:00:00,16:59:00,67,144,2,1,0,,,,,,,,,,,,,,,35,147
6337/2,01/01/2019 00:00:00,17:14:00,68,141,2,1,0,,,,,,,,,,,,,,,36,144
6337/2,01/01/2019 00:00:00,17:29:00,69,152,4,1,1,,,,,,,,,,,,,,,36,158
6337/2,01/01/2019 00:00:00,17:44:00,70,134,2,0,0,,,,,,,,,,,,,,,37,136
6337/2,01/01/2019 00:00:00,17:59:00,71,123,3,2,0,,,,,,,,,,,,,,,35,128
6337/2,01/01/2019 00:00:00,18:14:00,72,121,1,3,1,,,,,,,,,,,,,,,37,126
6337/2,01/01/2019 00:00:00,18:29:00,73,117,2,0,0,,,,,,,,,,,,,,,38,119
6337/2,01/01/2019 00:00:00,18:44:00,74,141,1,0,0,,,,,,,,,,,,,,,36,142
6337/2,01/01/2019 00:00:00,18:59:00,75,110,3,1,0,,,,,,,,,,,,,,,39,114
6337/2,01/01/2019 00:00:00,19:14:00,76,98,2,0,0,,,,,,,,,,,,,,,38,100
6337/2,01/01/2019 00:00:00,19:29:00,77,108,4,0,1,,,,,,,,,,,,,,,36,113
