Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M25/4565A,01/01/2019 00:00:00,00:14:00,0,0,0,0,0,,,,,,,,,,,,,,,0,0
M25/4565A,01/01/2019 00:00:00,00:29:00,1,0,0,0,0,,,,,,,,,,,,,,,0,0
M25/4565A,01/01/2019 00:00:00,00:44:00,2,0,0,0,0,,,,,,,,,,,,,,,0,0
M25/4565A,01/01/2019 00:00:00,00:59:00,3,2,0,0,0,,,,,,,,,,,,,,,53,2
M25/4565A,01/01/2019 00:00:00,01:14:00,4,0,0,0,0,,,,,,,,,,,,,,,0,0
M25/4565A,01/01/2019 00:00:00,01:29:00,5,0,0,0,0,,,,,,,,,,,,,,,0,0
M25/4565A,01/01/2019 00:00:00,01:44:00,6,0,0,0,0,,,,,,,,,,,,,,,0,0
M25/4565A,01/01/2019 00:00:00,01:59:00,7,33,2,1,3,,,,,,,,,,,,,,,67,39
M25/4565A,01/01/2019 00:00:00,02:14:00,8,50,2,2,4,,,,,,,,,,,,,,,69,58
M25/4565A,01/01/2019 00:00:00,02:29:00,9,52,4,2,0,,,,,,,,,,,,,,,70,58
M25/4565A,01/01/2019 00:00:00,02:44:00,10,55,6,2,0,,,,,,,,,,,,,,,68,63
M25/4565A,01/01/2019 00:00:00,02:59:00,11,73,3,1,9,,,,,,,,,,,,,,,69,86
M25/4565A,01/01/2019 00:00:00,03:14:00,12,62,5,5,4,,,,,,,,,,,,,,,69,76
M25/4565A,01/01/2019 00:00:00,03:29:00,13,64,7,2,4,,,,,,,,,,,,,,,69,77
M25/4565A,01/01/2019 00:00:00,03:44:00,14,57,2,1,6,,,,,,,,,,,,,,,70,66
M25/4565A,01/01/2019 00:00:00,03:59:00,15,73,8,1,5,,,,,,,,,,,,,,,70,87
M25/4565A,01/01/2019 00:00:00,04:14:00,16,64,3,1,4,,,,,,,,,,,,,,,70,72
M25/4565A,01/01/2019 00:00:00,04:29:00,17,70,9,1,3,,,,,,,,,,,,,,,70,83
M25/4565A,01/01/2019 00:00:00,04:44:00,18,79,5,0,9,,,,,,,,,,,,,,,67,93
M25/4565A,01/01/2019 00:00:00,04:59:00,19,93,8,4,3,,,,,,,,,,,,,,,67,108
M25/4565A,01/01/2019 00:00:00,05:14:00,20,90,10,3,5,,,,,,,,,,,,,,,70,108
M25/4565A,01/01/2019 00:00:00,05:29:00,21,115,4,1,2,,,,,,,,,,,,,,,70,122
M25/4565A,01/01/2019 00:00:00,05:44:00,22,114,14,4,6,,,,,,,,,,,,,,,70,138
M25/4565A,01/01/2019 00:00:00,05:59:00,23,137,13,3,6,,,,,,,,,,,,,,,69,159
M25/4565A,01/01/2019 00:00:00,06:14:00,24,144,8,0,19,,,,,,,,,,,,,,,69,171
M25/4565A,01/01/2019 00:00:00,06:29:00,25,163,17,3,3,,,,,,,,,,,,,,,69,186
M25/4565A,01/01/2019 00:00:00,06:44:00,26,209,21,5,4,,,,,,,,,,,,,,,64,239
M25/4565A,01/01/2019 00:00:00,06:59:00,27,187,19,3,4,,,,,,,,,,,,,,,61,213
M25/4565A,01/01/2019 00:00:00,07:14:00,28,225,21,2,14,,,,,,,,,,,,,,,61,262
M25/4565A,01/01/2019 00:00:00,07:29:00,29,185,19,3,11,,,,,,,,,,,,,,,69,218
