Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M3/1524A,01/01/2019 00:00:00,00:14:00,0,33,7,1,7,,,,,,,,,,,,,,,66,48
M3/1524A,01/01/2019 00:00:00,00:29:00,1,28,7,1,5,,,,,,,,,,,,,,,67,41
M3/1524A,01/01/2019 00:00:00,00:44:00,2,59,8,0,3,,,,,,,,,,,,,,,68,70
M3/1524A,01/01/2019 00:00:00,00:59:00,3,62,15,1,1,,,,,,,,,,,,,,,69,79
M3/1524A,01/01/2019 00:00:00,01:14:00,4,72,14,0,1,,,,,,,,,,,,,,,69,87
M3/1524A,01/01/2019 00:00:00,01:29:00,5,87,14,3,2,,,,,,,,,,,,,,,68,106
M3/1524A,01/01/2019 00:00:00,01:44:00,6,75,12,0,1,,,,,,,,,,,,,,,69,88
M3/1524A,01/01/2019 00:00:00,01:59:00,7,94,23,2,1,,,,,,,,,,,,,,,69,120
M3/1524A,01/01/2019 00:00:00,02:14:00,8,87,15,0,1,,,,,,,,,,,,,,,69,103
M3/1524A,01/01/2019 00:00:00,02:29:00,9,74,14,0,1,,,,,,,,,,,,,,,69,89
M3/1524A,01/01/2019 00:00:00,02:44:00,10,84,20,2,4,,,,,,,,,,,,,,,68,110
M3/1524A,01/01/2019 00:00:00,02:59:00,11,53,8,2,2,,,,,,,,,,,,,,,68,65
M3/1524A,01/01/2019 00:00:00,03:14:00,12,65,7,2,0,,,,,,,,,,,,,,,67,74
M3/1524A,01/01/2019 00:00:00,03:29:00,13,30,8,1,0,,,,,,,,,,,,,,,67,39
M3/1524A,01/01/2019 00:00:00,03:44:00,14,59,16,3,7,,,,,,,,,,,,,,,66,85
M3/1524A,01/01/2019 00:00:00,03:59:00,15,35,7,0,0,,,,,,,,,,,,,,,68,42
M3/1524A,01/01/2019 00:00:00,04:14:00,16,34,3,4,1,,,,,,,,,,,,,,,68,42
M3/1524A,01/01/2019 00:00:00,04:29:00,17,27,7,0,1,,,,,,,,,,,,,,,67,35
M3/1524A,01/01/2019 00:00:00,04:44:00,18,27,8,2,1,,,,,,,,,,,,,,,68,38
M3/1524A,01/01/2019 00:00:00,04:59:00,19,31,6,0,5,,,,,,,,,,,,,,,64,42
M3/1524A,01/01/2019 00:00:00,05:14:00,20,16,2,2,1,,,,,,,,,,,,,,,69,21
M3/1524A,01/01/2019 00:00:00,05:29:00,21,26,8,1,3,,,,,,,,,,,,,,,65,38
M3/1524A,01/01/2019 00:00:00,05:44:00,22,21,7,0,1,,,,,,,,,,,,,,,69,29
M3/1524A,01/01/2019 00:00:00,05:59:00,23,40,4,0,3,,,,,,,,,,,,,,,66,47
M3/1524A,01/01/2019 00:00:00,06:14:00,24,52,11,2,3,,,,,,,,,,,,,,,67,68
M3/1524A,01/01/2019 00:00:00,06:29:00,25,55,9,0,0,,,,,,,,,,,,,,,68,64
M3/1524A,01/01/2019 00:00:00,06:44:00,26,57,11,2,5,,,,,,,,,,,,,,,68,75
M3/1524A,01/01/2019 00:00:00,06:59:00,27,45,9,1,7,,,,,,,,,,,,,,,68,62
M3/1524A,01/01/2019 00:00:00,07:14:00,28,59,17,3,7,,,,,,,,,,,,,,,68,86
M3/1524A,01/01/2019 00:00:00,07:29:00,29,73,11,2,1,,,,,,,,,,,,,,,68,87
M3/1524A,01/01/2019 00:00:00,07:44:00,30,71,19,2,1,,,,,,,,,,,,,,,68,93
M3/1524A,01/01/2019 00:00:00,07:59:00,31,73,26,1,1,,,,,,,,,,,,,,,70,101
M3/1524A,01/01/2019 00:00:00,08:14:00,32,101,14,2,4,,,,,,,,,,,,,,,70,121
M3/1524A,01/01/2019 00:00:00,08:29:00,33,79,19,5,11,,,,,,,,,,,,,,,67,114
M3/1524A,01/01/2019 00:00:00,08:44:00,34,116,15,1,7,,,,,,,,,,,,,,,69,139
M3/1524A,01/01/2019 00:00:00,08:59:00,35,121,26,2,5,,,,,,,,,,,,,,,69,154
M3/1524A,01/01/2019 00:00:00,09:14:00,36,135,24,2,16,,,,,,,,,,,,,,,68,177
M3/1524A,01/01/2019 00:00:00,09:29:00,37,159,32,3,10,,,,,,,,,,,,,,,71,204
M3/1524A,01/01/2019 00:00:00,09:44:00,38,175,30,2,6,,,,,,,,,,,,,,,70,213
M3/1524A,01/01/2019 00:00:00,09:59:00,39,192,38,6,7,,,,,,,,,,,,,,,69,243
M3/1524A,01/01/2019 00:00:00,10:14:00,40,211,31,4,7,,,,,,,,,,,,,,,70,253
M3/1524A,01/01/2019 00:00:00,10:29:00,41,243,37,7,5,,,,,,,,,,,,,,,70,292
M3/1524A,01/01/2019 00:00:00,10:44:00,42,344,56,4,6,,,,,,,,,,,,,,,69,410
M3/1524A,01/01/2019 00:00:00,10:59:00,43,334,65,10,4,,,,,,,,,,,,,,,69,413
M3/1524A,01/01/2019 00:00:00,11:14:00,44,318,69,4,10,,,,,,,,,,,,,,,70,401
M3/1524A,01/01/2019 00:00:00,11:29:00,45,375,60,6,12,,,,,,,,,,,,,,,69,453
M3/1524A,01/01/2019 00:00:00,11:44:00,46,427,69,16,10,,,,,,,,,,,,,,,68,522
M3/1524A,01/01/2019 00:00:00,11:59:00,47,437,76,13,10,,,,,,,,,,,,,,,69,536
M3/1524A,01/01/2019 00:00:00,12:14:00,48,470,72,15,12,,,,,,,,,,,,,,,69,569
M3/1524A,01/01/2019 00:00:00,12:29:00,49,455,83,12,8,,,,,,,,,,,,,,,69,558
M3/1524A,01/01/2019 00:00:00,12:44:00,50,498,89,11,8,,,,,,,,,,,,,,,70,606
M3/1524A,01/01/2019 00:00:00,12:59:00,51,487,77,10,8,,,,,,,,,,,,,,,69,582
M3/1524A,01/01/2019 00:00:00,13:14:00,52,441,92,7,2,,,,,,,,,,,,,,,70,542
M3/1524A,01/01/2019 00:00:00,13:29:00,53,483,77,14,8,,,,,,,,,,,,,,,68,582
M3/1524A,01/01/2019 00:00:00,13:44:00,54,463,67,11,4,,,,,,,,,,,,,,,70,545
M3/1524A,01/01/2019 00:00:00,13:59:00,55,447,92,7,14,,,,,,,,,,,,,,,70,560
M3/1524A,01/01/2019 00:00:00,14:14:00,56,459,77,11,6,,,,,,,,,,,,,,,69,553
M3/1524A,01/01/2019 00:00:00,14:29:00,57,535,70,9,9,,,,,,,,,,,,,,,69,623
M3/1524A,01/01/2019 00:00:00,14:44:00,58,424,76,7,7,,,,,,,,,,,,,,,69,514
M3/1524A,01/01/2019 00:00:00,14:59:00,59,464,82,11,9,,,,,,,,,,,,,,,69,566
M3/1524A,01/01/2019 00:00:00,15:14:00,60,453,76,16,6,,,,,,,,,,,,,,,70,551
M3/1524A,01/01/2019 00:00:00,15:29:00,61,464,72,13,17,,,,,,,,,,,,,,,69,566
M3/1524A,01/01/2019 00:00:00,15:44:00,62,443,69,12,5,,,,,,,,,,,,,,,69,529
M3/1524A,01/01/2019 00:00:00,15:59:00,63,431,61,10,8,,,,,,,,,,,,,,,69,510
M3/1524A,01/01/2019 00:00:00,16:14:00,64,402,69,13,13,,,,,,,,,,,,,,,67,497
M3/1524A,01/01/2019 00:00:00,16:29:00,65,499,60,8,10,,,,,,,,,,,,,,,67,577
M3/1524A,01/01/2019 00:00:00,16:44:00,66,417,73,8,9,,,,,,,,,,,,,,,68,507
M3/1524A,01/01/2019 00:00:00,16:59:00,67,437,66,11,9,,,,,,,,,,,,,,,67,523
M3/1524A,01/01/2019 00:00:00,17:14:00,68,385,55,13,6,,,,,,,,,,,,,,,67,459
M3/1524A,01/01/2019 00:00:00,17:29:00,69,393,77,5,2,,,,,,,,,,,,,,,68,477
M3/1524A,01/01/2019 00:00:00,17:44:00,70,355,60,10,2,,,,,,,,,,,,,,,68,427
M3/1524A,01/01/2019 00:00:00,17:59:00,71,439,73,8,10,,,,,,,,,,,,,,,68,530
