Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
9531/1,01/01/2019 00:00:00,00:14:00,0,22,1,0,0,,,,,,,,,,,,,,,70,23
9531/1,01/01/2019 00:00:00,00:29:00,1,21,0,2,0,,,,,,,,,,,,,,,67,23
9531/1,01/01/2019 00:00:00,00:44:00,2,30,1,1,0,,,,,,,,,,,,,,,69,32
9531/1,01/01/2019 00:00:00,00:59:00,3,47,3,0,0,,,,,,,,,,,,,,,67,50
9531/1,01/01/2019 00:00:00,01:14:00,4,24,1,1,0,,,,,,,,,,,,,,,66,26
9531/1,01/01/2019 00:00:00,01:29:00,5,30,1,0,0,,,,,,,,,,,,,,,65,31
9531/1,01/01/2019 00:00:00,01:44:00,6,24,2,1,0,,,,,,,,,,,,,,,69,27
9531/1,01/01/2019 00:00:00,01:59:00,7,24,1,0,0,,,,,,,,,,,,,,,67,25
9531/1,01/01/2019 00:00:00,02:14:00,8,14,2,1,0,,,,,,,,,,,,,,,72,17
9531/1,01/01/2019 00:00:00,02:29:00,9,18,2,1,0,,,,,,,,,,,,,,,70,21
9531/1,01/01/2019 00:00:00,02:44:00,10,14,0,0,0,,,,,,,,,,,,,,,70,14
9531/1,01/01/2019 00:00:00,02:59:00,11,9,1,2,0,,,,,,,,,,,,,,,65,12
9531/1,01/01/2019 00:00:00,03:14:00,12,11,0,2,0,,,,,,,,,,,,,,,68,13
9531/1,01/01/2019 00:00:00,03:29:00,13,11,0,0,0,,,,,,,,,,,,,,,68,11
9531/1,01/01/2019 00:00:00,03:44:00,14,4,1,0,0,,,,,,,,,,,,,,,64,5
9531/1,01/01/2019 00:00:00,03:59:00,15,5,0,0,0,,,,,,,,,,,,,,,76,5
9531/1,01/01/2019 00:00:00,04:14:00,16,5,0,0,0,,,,,,,,,,,,,,,72,5
9531/1,01/01/2019 00:00:00,04:29:00,17,3,1,1,0,,,,,,,,,,,,,,,73,5
9531/1,01/01/2019 00:00:00,04:44:00,18,3,1,0,1,,,,,,,,,,,,,,,59,5
9531/1,01/01/2019 00:00:00,04:59:00,19,4,3,0,0,,,,,,,,,,,,,,,73,7
9531/1,01/01/2019 00:00:00,05:14:00,20,9,0,0,1,,,,,,,,,,,,,,,66,10
