"starttime","resolution","detector_id","speed","volume","occupancy","countreadings","delay","traveltime","vht","vmt"
2018-12-31 08:00:00,00:15:00,100703,62.29,7,0.17,39,-0.03,0.72,0.08,5.25
2018-12-31 08:15:00,00:15:00,100703,62.38,16,0.34,44,-0.03,0.72,0.19,12
2018-12-31 08:30:00,00:15:00,100703,69.08,12,0.26,40,-0.1,0.65,0.13,9
2018-12-31 08:45:00,00:15:00,100703,62.64,14,0.34,39,-0.03,0.72,0.17,10.5
2018-12-31 09:00:00,00:15:00,100703,63.27,11,0.42,39,-0.04,0.71,0.13,8.25
2018-12-31 09:15:00,00:15:00,100703,60.63,8,0.2,45,-0.01,0.74,0.1,6
2018-12-31 09:30:00,00:15:00,100703,65,3,0.07,45,-0.06,0.69,0.03,2.25
2018-12-31 09:45:00,00:15:00,100703,60,1,0.02,44,0,0.75,0.01,0.75
2018-12-31 10:00:00,00:15:00,100703,65.14,7,0.36,44,-0.06,0.69,0.08,5.25
2018-12-31 10:15:00,00:15:00,100703,58.8,5,0.27,42,0.02,0.77,0.06,3.75
2018-12-31 10:30:00,00:15:00,100703,63.11,9,0.22,44,-0.04,0.71,0.11,6.75
2018-12-31 10:45:00,00:15:00,100703,66.87,8,0.22,45,-0.08,0.67,0.09,6
2018-12-31 11:00:00,00:15:00,100703,66.14,7,0.11,40,-0.07,0.68,0.08,5.25
2018-12-31 11:15:00,00:15:00,100703,63,10,0.26,42,-0.04,0.71,0.12,7.5
2018-12-31 11:30:00,00:15:00,100703,62.5,10,0.23,43,-0.03,0.72,0.12,7.5
2018-12-31 11:45:00,00:15:00,100703,63.89,18,0.46,38,-0.05,0.7,0.21,13.5
2018-12-31 12:00:00,00:15:00,100703,63.46,13,0.29,45,-0.04,0.71,0.15,9.75
2018-12-31 12:15:00,00:15:00,100703,67.58,19,0.54,40,-0.08,0.67,0.21,14.25
2018-12-31 12:30:00,00:15:00,100703,65.21,38,0.8,45,-0.06,0.69,0.44,28.5
2018-12-31 12:45:00,00:15:00,100703,68.02,57,1.29,45,-0.09,0.66,0.63,42.75
2018-12-31 13:00:00,00:15:00,100703,64.6,48,1.18,45,-0.05,0.7,0.56,36
2018-12-31 13:15:00,00:15:00,100703,65.96,80,1.87,45,-0.07,0.68,0.91,60
2018-12-31 13:30:00,00:15:00,100703,65.37,129,3.72,40,-0.06,0.69,1.48,96.75
2018-12-31 13:45:00,00:15:00,100703,64.98,156,4.03,44,-0.06,0.69,1.8,117
2018-12-31 14:00:00,00:15:00,100703,64,166,4.37,43,-0.05,0.7,1.95,124.5
2018-12-31 14:15:00,00:15:00,100703,63.16,183,6.62,35,-0.04,0.71,2.17,137.25
2018-12-31 14:30:00,00:15:00,100703,62.04,265,8.69,39,-0.02,0.73,3.2,198.75
2018-12-31 14:45:00,00:15:00,100703,61.02,296,8.4,45,-0.01,0.74,3.64,222
2018-12-31 15:00:00,00:15:00,100703,60.94,201,6.3,40,-0.01,0.74,2.47,150.75
2018-12-31 15:15:00,00:15:00,100703,61.43,271,7.47,45,-0.02,0.73,3.31,203.25
2018-12-31 15:30:00,00:15:00,100703,61.64,265,7.09,45,-0.02,0.73,3.22,198.75
2018-12-31 15:45:00,00:15:00,100703,61.64,258,6.93,45,-0.02,0.73,3.14,193.5
2018-12-31 16:00:00,00:15:00,100703,62.83,204,5.64,44,-0.03,0.72,2.44,153
2018-12-31 16:15:00,00:15:00,100703,62.65,223,5.84,45,-0.03,0.72,2.67,167.25
2018-12-31 16:30:00,00:15:00,100703,61.69,242,6.56,45,-0.02,0.73,2.94,181.5
2018-12-31 16:45:00,00:15:00,100703,61.94,253,7.24,45,-0.02,0.73,3.06,189.75
2018-12-31 17:00:00,00:15:00,100703,63.1,164,4.79,39,-0.04,0.71,1.95,123
2018-12-31 17:15:00,00:15:00,100703,62.03,234,6.92,43,-0.02,0.73,2.83,175.5
2018-12-31 17:30:00,00:15:00,100703,62.53,242,6.88,43,-0.03,0.72,2.9,181.5
2018-12-31 17:45:00,00:15:00,100703,61.72,256,7.39,43,-0.02,0.73,3.11,192
2018-12-31 18:00:00,00:15:00,100703,62.66,175,6.71,33,-0.03,0.72,2.09,131.25
2018-12-31 18:15:00,00:15:00,100703,62.2,243,6.4,45,-0.03,0.72,2.93,182.25
2018-12-31 18:30:00,00:15:00,100703,60.98,262,7.55,45,-0.01,0.74,3.22,196.5
2018-12-31 18:45:00,00:15:00,100703,61.6,261,7.51,44,-0.02,0.73,3.18,195.75
2018-12-31 19:00:00,00:15:00,100703,61.78,268,7.64,44,-0.02,0.73,3.25,201
2018-12-31 19:15:00,00:15:00,100703,60.48,323,9.31,45,-0.01,0.74,4.01,242.25
2018-12-31 19:30:00,00:15:00,100703,60.55,273,7.7,44,-0.01,0.74,3.38,204.75
2018-12-31 19:45:00,00:15:00,100703,60.11,299,8.53,45,0,0.75,3.73,224.25
2018-12-31 20:00:00,00:15:00,100703,60.05,264,8.56,39,0,0.75,3.3,198
2018-12-31 20:15:00,00:15:00,100703,59.89,336,9.76,45,0,0.75,4.21,252
2018-12-31 20:30:00,00:15:00,100703,60.56,288,8.76,42,-0.01,0.74,3.57,216
2018-12-31 20:45:00,00:15:00,100703,60.86,297,9.06,43,-0.01,0.74,3.66,222.75
2018-12-31 21:00:00,00:15:00,100703,61.1,297,8.59,44,-0.01,0.74,3.65,222.75
2018-12-31 21:15:00,00:15:00,100703,60.82,271,8.99,40,-0.01,0.74,3.34,203.25
2018-12-31 21:30:00,00:15:00,100703,60.75,273,7.78,44,-0.01,0.74,3.37,204.75
2018-12-31 21:45:00,00:15:00,100703,61.01,299,8.51,45,-0.01,0.74,3.68,224.25
2018-12-31 22:00:00,00:15:00,100703,60.49,260,8.53,39,-0.01,0.74,3.22,195
2018-12-31 22:15:00,00:15:00,100703,60.54,287,8.49,44,-0.01,0.74,3.56,215.25
2018-12-31 22:30:00,00:15:00,100703,61.86,194,6.97,34,-0.02,0.73,2.35,145.5
