"starttime","resolution","detector_id","speed","volume","occupancy","countreadings","delay","traveltime","vht","vmt"
2018-12-31 14:00:00,00:15:00,1000104,55,13,0.55,45,0.09,1.03,0.22,12.29
2018-12-31 14:15:00,00:15:00,1000104,55,21,1.07,45,0.09,1.03,0.36,19.85
2018-12-31 14:30:00,00:15:00,1000104,55,27,1.29,45,0.09,1.03,0.46,25.52
2018-12-31 14:45:00,00:15:00,1000104,55,34,1.66,45,0.09,1.03,0.58,32.13
2018-12-31 15:00:00,00:15:00,1000104,51.46,26,1.42,45,0.16,1.1,0.48,24.57
2018-12-31 15:15:00,00:15:00,1000104,55,42,1.86,45,0.09,1.03,0.72,39.69
2018-12-31 15:30:00,00:15:00,1000104,52.96,50,2.29,45,0.13,1.07,0.89,47.25
2018-12-31 15:45:00,00:15:00,1000104,52.86,35,1.64,45,0.13,1.07,0.63,33.08
2018-12-31 16:00:00,00:15:00,1000104,55,21,1.04,45,0.09,1.03,0.36,19.85
2018-12-31 16:15:00,00:15:00,1000104,51.94,34,1.71,45,0.15,1.09,0.62,32.13
2018-12-31 16:30:00,00:15:00,1000104,55,31,1.51,45,0.09,1.03,0.53,29.3
2018-12-31 16:45:00,00:15:00,1000104,55,32,1.67,45,0.09,1.03,0.55,30.24
2018-12-31 17:00:00,00:15:00,1000104,52.69,39,1.98,44,0.13,1.08,0.7,36.86
2018-12-31 17:15:00,00:15:00,1000104,49,32,1.46,45,0.21,1.16,0.62,30.24
2018-12-31 17:30:00,00:15:00,1000104,53,40,2.07,45,0.12,1.07,0.71,37.8
2018-12-31 17:45:00,00:15:00,1000104,53.17,41,1.98,45,0.12,1.07,0.73,38.75
2018-12-31 18:00:00,00:15:00,1000104,55,40,1.96,45,0.09,1.03,0.69,37.8
2018-12-31 18:15:00,00:15:00,1000104,50.81,42,2.13,45,0.17,1.12,0.78,39.69
2018-12-31 18:30:00,00:15:00,1000104,50.98,51,2.25,45,0.17,1.11,0.95,48.2
2018-12-31 18:45:00,00:15:00,1000104,53.3,44,2.11,45,0.12,1.06,0.78,41.58
2018-12-31 19:00:00,00:15:00,1000104,55,53,2.47,45,0.09,1.03,0.91,50.09
2018-12-31 19:15:00,00:15:00,1000104,47.06,62,3.09,45,0.26,1.2,1.25,58.59
2018-12-31 19:30:00,00:15:00,1000104,55,60,2.75,44,0.09,1.03,1.03,56.7
2018-12-31 19:45:00,00:15:00,1000104,46.37,67,3.24,45,0.28,1.22,1.37,63.32
2018-12-31 20:00:00,00:15:00,1000104,50.94,52,2.56,45,0.17,1.11,0.96,49.14
2018-12-31 20:15:00,00:15:00,1000104,51,69,3.35,45,0.17,1.11,1.28,65.21
2018-12-31 20:30:00,00:15:00,1000104,49.89,61,2.98,45,0.19,1.14,1.16,57.65
2018-12-31 20:45:00,00:15:00,1000104,51.38,58,2.8,45,0.16,1.1,1.07,54.81
2018-12-31 21:00:00,00:15:00,1000104,47.02,79,3.96,45,0.26,1.21,1.59,74.66
2018-12-31 21:15:00,00:15:00,1000104,51.3,67,3.02,45,0.16,1.11,1.23,63.32
2018-12-31 21:30:00,00:15:00,1000104,47.24,74,3.76,45,0.26,1.2,1.48,69.93
2018-12-31 21:45:00,00:15:00,1000104,49.97,75,3.58,45,0.19,1.13,1.42,70.88
2018-12-31 22:00:00,00:15:00,1000104,48.17,73,3.38,45,0.23,1.18,1.43,68.99
2018-12-31 22:15:00,00:15:00,1000104,45.72,75,3.69,45,0.3,1.24,1.55,70.88
2018-12-31 22:30:00,00:15:00,1000104,50.29,71,3.38,45,0.18,1.13,1.33,67.1
2018-12-31 22:45:00,00:15:00,1000104,48.46,84,3.82,45,0.23,1.17,1.64,79.38
2018-12-31 23:00:00,00:15:00,1000104,45.84,79,3.98,45,0.29,1.24,1.63,74.66
2018-12-31 23:15:00,00:15:00,1000104,46.17,115,5.53,45,0.28,1.23,2.35,108.68
2018-12-31 23:30:00,00:15:00,1000104,48.63,82,3.76,45,0.22,1.17,1.59,77.49
2018-12-31 23:45:00,00:15:00,1000104,48.58,93,4.29,45,0.22,1.17,1.81,87.89
2019-01-01 00:00:00,00:15:00,1000104,47.72,76,3.78,45,0.24,1.19,1.51,71.82
2019-01-01 00:15:00,00:15:00,1000104,47.4,111,5.02,45,0.25,1.2,2.21,104.9
2019-01-01 00:30:00,00:15:00,1000104,43.95,94,4.42,45,0.35,1.29,2.02,88.83
2019-01-01 00:45:00,00:15:00,1000104,48.45,86,4.07,45,0.23,1.17,1.68,81.27
2019-01-01 01:00:00,00:15:00,1000104,47.08,83,3.96,45,0.26,1.2,1.67,78.44
2019-01-01 01:15:00,00:15:00,1000104,44.82,105,4.89,45,0.32,1.27,2.21,99.23
2019-01-01 01:30:00,00:15:00,1000104,48.13,92,4.47,45,0.23,1.18,1.81,86.94
2019-01-01 01:45:00,00:15:00,1000104,49.61,73,3.29,45,0.2,1.14,1.39,68.99
2019-01-01 02:00:00,00:15:00,1000104,50.14,81,3.82,45,0.19,1.13,1.53,76.55
2019-01-01 02:15:00,00:15:00,1000104,46.38,84,4.11,45,0.28,1.22,1.71,79.38
2019-01-01 02:30:00,00:15:00,1000104,49.46,70,3.33,45,0.2,1.15,1.34,66.15
2019-01-01 02:45:00,00:15:00,1000104,45.99,75,3.6,45,0.29,1.23,1.54,70.88
2019-01-01 03:00:00,00:15:00,1000104,51.65,69,3.11,45,0.15,1.1,1.26,65.21
2019-01-01 03:15:00,00:15:00,1000104,51.71,67,3.09,45,0.15,1.1,1.22,63.32
2019-01-01 03:30:00,00:15:00,1000104,55,52,2.47,45,0.09,1.03,0.89,49.14
2019-01-01 03:45:00,00:15:00,1000104,51.85,54,2.47,45,0.15,1.09,0.98,51.03
2019-01-01 04:00:00,00:15:00,1000104,55,46,2.07,45,0.09,1.03,0.79,43.47
2019-01-01 04:15:00,00:15:00,1000104,55,41,1.78,45,0.09,1.03,0.7,38.75
2019-01-01 04:30:00,00:15:00,1000104,55,33,1.47,45,0.09,1.03,0.57,31.19
2019-01-01 04:45:00,00:15:00,1000104,55,37,1.6,45,0.09,1.03,0.64,34.97
2019-01-01 05:00:00,00:15:00,1000104,55,23,1.11,45,0.09,1.03,0.4,21.74
2019-01-01 05:15:00,00:15:00,1000104,52.08,37,1.76,45,0.14,1.09,0.67,34.97
2019-01-01 05:30:00,00:15:00,1000104,55,38,1.74,44,0.09,1.03,0.65,35.91
2019-01-01 05:45:00,00:15:00,1000104,55,24,0.98,45,0.09,1.03,0.41,22.68
2019-01-01 06:00:00,00:15:00,1000104,55,38,1.8,45,0.09,1.03,0.65,35.91
2019-01-01 06:15:00,00:15:00,1000104,55,20,0.89,45,0.09,1.03,0.34,18.9
2019-01-01 06:30:00,00:15:00,1000104,55,24,1.16,45,0.09,1.03,0.41,22.68
2019-01-01 06:45:00,00:15:00,1000104,55,23,1.02,45,0.09,1.03,0.4,21.74
2019-01-01 07:00:00,00:15:00,1000104,55,19,0.9,44,0.09,1.03,0.33,17.96
2019-01-01 07:15:00,00:15:00,1000104,55,12,0.51,45,0.09,1.03,0.21,11.34
2019-01-01 07:30:00,00:15:00,1000104,55,9,0.4,45,0.09,1.03,0.15,8.51
2019-01-01 07:45:00,00:15:00,1000104,55,5,0.22,45,0.09,1.03,0.09,4.73
2019-01-01 08:00:00,00:15:00,1000104,55,17,0.8,45,0.09,1.03,0.29,16.07
2019-01-01 08:15:00,00:15:00,1000104,50.5,42,2.06,45,0.18,1.12,0.79,39.69
2019-01-01 08:30:00,00:15:00,1000104,55,35,1.71,45,0.09,1.03,0.6,33.08
2019-01-01 08:45:00,00:15:00,1000104,55,21,0.98,45,0.09,1.03,0.36,19.85
2019-01-01 09:00:00,00:15:00,1000104,55,16,0.76,45,0.09,1.03,0.27,15.12
2019-01-01 09:15:00,00:15:00,1000104,55,22,0.98,45,0.09,1.03,0.38,20.79
2019-01-01 09:30:00,00:15:00,1000104,55,21,0.96,45,0.09,1.03,0.36,19.85
2019-01-01 09:45:00,00:15:00,1000104,55,16,0.75,45,0.09,1.03,0.27,15.12
2019-01-01 10:00:00,00:15:00,1000104,55,11,0.51,45,0.09,1.03,0.19,10.4
2019-01-01 10:15:00,00:15:00,1000104,55,8,0.36,45,0.09,1.03,0.14,7.56
2019-01-01 10:30:00,00:15:00,1000104,55,11,0.44,45,0.09,1.03,0.19,10.4
2019-01-01 10:45:00,00:15:00,1000104,55,4,0.18,45,0.09,1.03,0.07,3.78
2019-01-01 11:00:00,00:15:00,1000104,55,7,0.38,45,0.09,1.03,0.12,6.62
2019-01-01 11:15:00,00:15:00,1000104,55,9,0.45,45,0.09,1.03,0.15,8.51
2019-01-01 11:30:00,00:15:00,1000104,55,6,0.38,45,0.09,1.03,0.1,5.67
2019-01-01 11:45:00,00:15:00,1000104,55,8,0.4,45,0.09,1.03,0.14,7.56
2019-01-01 12:00:00,00:15:00,1000104,55,4,0.18,45,0.09,1.03,0.07,3.78
2019-01-01 12:15:00,00:15:00,1000104,55,7,0.31,45,0.09,1.03,0.12,6.62
2019-01-01 12:30:00,00:15:00,1000104,55,1,0.04,45,0.09,1.03,0.02,0.95
2019-01-01 12:45:00,00:15:00,1000104,55,10,0.42,45,0.09,1.03,0.17,9.45
2019-01-01 13:00:00,00:15:00,1000104,55,9,0.47,45,0.09,1.03,0.15,8.51
2019-01-01 13:15:00,00:15:00,1000104,55,3,0.13,45,0.09,1.03,0.05,2.84
2019-01-01 13:30:00,00:15:00,1000104,55,1,0.04,45,0.09,1.03,0.02,0.95
2019-01-01 13:45:00,00:15:00,1000104,55,3,0.16,45,0.09,1.03,0.05,2.84
2019-01-01 14:00:00,00:15:00,1000104,55,7,0.31,45,0.09,1.03,0.12,6.62
2019-01-01 14:15:00,00:15:00,1000104,55,9,0.42,45,0.09,1.03,0.15,8.51
2019-01-01 14:30:00,00:15:00,1000104,55,11,0.47,45,0.09,1.03,0.19,10.4
2019-01-01 14:45:00,00:15:00,1000104,55,6,0.27,45,0.09,1.03,0.1,5.67
2019-01-01 15:00:00,00:15:00,1000104,55,7,0.31,45,0.09,1.03,0.12,6.62
2019-01-01 15:15:00,00:15:00,1000104,55,4,0.18,45,0.09,1.03,0.07,3.78
2019-01-01 15:30:00,00:15:00,1000104,55,5,0.22,45,0.09,1.03,0.09,4.73
2019-01-01 15:45:00,00:15:00,1000104,55,4,0.15,45,0.09,1.03,0.07,3.78
2019-01-01 16:00:00,00:15:00,1000104,55,8,0.36,45,0.09,1.03,0.14,7.56
2019-01-01 16:15:00,00:15:00,1000104,55,12,0.49,45,0.09,1.03,0.21,11.34
2019-01-01 16:30:00,00:15:00,1000104,55,17,0.89,45,0.09,1.03,0.29,16.07
2019-01-01 16:45:00,00:15:00,1000104,55,14,0.69,45,0.09,1.03,0.24,13.23
2019-01-01 17:00:00,00:15:00,1000104,55,13,0.62,45,0.09,1.03,0.22,12.29
2019-01-01 17:15:00,00:15:00,1000104,55,19,1.02,45,0.09,1.03,0.33,17.96
2019-01-01 17:30:00,00:15:00,1000104,50,20,1.02,45,0.19,1.13,0.38,18.9
2019-01-01 17:45:00,00:15:00,1000104,55,25,1.27,45,0.09,1.03,0.43,23.63
2019-01-01 18:00:00,00:15:00,1000104,55,26,1.25,45,0.09,1.03,0.45,24.57
2019-01-01 18:15:00,00:15:00,1000104,55,25,1.09,45,0.09,1.03,0.43,23.63
2019-01-01 18:30:00,00:15:00,1000104,55,31,1.36,45,0.09,1.03,0.53,29.3
2019-01-01 18:45:00,00:15:00,1000104,55,21,0.93,45,0.09,1.03,0.36,19.85
2019-01-01 19:00:00,00:15:00,1000104,55,36,1.67,45,0.09,1.03,0.62,34.02
2019-01-01 19:15:00,00:15:00,1000104,55,34,1.58,45,0.09,1.03,0.58,32.13
2019-01-01 19:30:00,00:15:00,1000104,55,34,1.49,45,0.09,1.03,0.58,32.13
2019-01-01 19:45:00,00:15:00,1000104,52.67,43,1.95,45,0.13,1.08,0.77,40.64
2019-01-01 20:00:00,00:15:00,1000104,52.43,33,1.47,45,0.14,1.08,0.59,31.19
2019-01-01 20:15:00,00:15:00,1000104,49.95,57,2.53,45,0.19,1.14,1.08,53.87
2019-01-01 20:30:00,00:15:00,1000104,53.14,42,1.82,45,0.12,1.07,0.75,39.69
2019-01-01 20:45:00,00:15:00,1000104,55,39,1.87,45,0.09,1.03,0.67,36.86
2019-01-01 21:00:00,00:15:00,1000104,55,42,1.84,45,0.09,1.03,0.72,39.69
2019-01-01 21:15:00,00:15:00,1000104,52.31,52,2.4,45,0.14,1.08,0.94,49.14
2019-01-01 21:30:00,00:15:00,1000104,50.8,45,2.31,45,0.17,1.12,0.84,42.53
2019-01-01 21:45:00,00:15:00,1000104,47.87,47,2.13,45,0.24,1.18,0.93,44.42
2019-01-01 22:00:00,00:15:00,1000104,51.94,47,2.15,45,0.15,1.09,0.86,44.42
2019-01-01 22:15:00,00:15:00,1000104,51.64,56,2.44,45,0.15,1.1,1.02,52.92
2019-01-01 22:30:00,00:15:00,1000104,51.55,40,1.89,45,0.15,1.1,0.73,37.8
2019-01-01 22:45:00,00:15:00,1000104,51.72,61,2.87,45,0.15,1.1,1.11,57.65
2019-01-01 23:00:00,00:15:00,1000104,48.3,53,2.49,45,0.23,1.17,1.04,50.09
2019-01-01 23:15:00,00:15:00,1000104,50.17,60,2.75,45,0.19,1.13,1.13,56.7
2019-01-01 23:30:00,00:15:00,1000104,50.04,69,3.22,45,0.19,1.13,1.3,65.21
2019-01-01 23:45:00,00:15:00,1000104,51,64,2.95,45,0.17,1.11,1.19,60.48
2019-01-02 00:00:00,00:15:00,1000104,48.22,59,2.84,45,0.23,1.18,1.16,55.76
2019-01-02 00:15:00,00:15:00,1000104,55,46,2.09,45,0.09,1.03,0.79,43.47
2019-01-02 00:30:00,00:15:00,1000104,52.22,63,2.94,45,0.14,1.09,1.14,59.54
2019-01-02 00:45:00,00:15:00,1000104,53.71,58,2.67,45,0.11,1.06,1.02,54.81
2019-01-02 01:00:00,00:15:00,1000104,46.43,46,2.22,45,0.28,1.22,0.94,43.47
2019-01-02 01:15:00,00:15:00,1000104,52.83,53,2.55,45,0.13,1.07,0.95,50.09
2019-01-02 01:30:00,00:15:00,1000104,51.76,54,2.4,45,0.15,1.1,0.99,51.03
2019-01-02 01:45:00,00:15:00,1000104,53,45,2.07,45,0.12,1.07,0.8,42.53
2019-01-02 02:00:00,00:15:00,1000104,53.22,54,2.6,45,0.12,1.07,0.96,51.03
2019-01-02 02:15:00,00:15:00,1000104,51.35,48,2.42,45,0.16,1.1,0.88,45.36
2019-01-02 02:30:00,00:15:00,1000104,55,37,1.71,45,0.09,1.03,0.64,34.97
2019-01-02 02:45:00,00:15:00,1000104,55,40,1.84,45,0.09,1.03,0.69,37.8
2019-01-02 03:00:00,00:15:00,1000104,53.02,43,2.07,45,0.12,1.07,0.77,40.64
2019-01-02 03:15:00,00:15:00,1000104,52.91,43,2.06,45,0.13,1.07,0.77,40.64
2019-01-02 03:30:00,00:15:00,1000104,55,42,1.98,45,0.09,1.03,0.72,39.69
2019-01-02 03:45:00,00:15:00,1000104,55,30,1.36,45,0.09,1.03,0.52,28.35
2019-01-02 04:00:00,00:15:00,1000104,55,27,1.2,45,0.09,1.03,0.46,25.52
2019-01-02 04:15:00,00:15:00,1000104,55,36,1.62,45,0.09,1.03,0.62,34.02
2019-01-02 04:30:00,00:15:00,1000104,55,21,0.96,45,0.09,1.03,0.36,19.85
2019-01-02 04:45:00,00:15:00,1000104,55,15,0.65,45,0.09,1.03,0.26,14.18
2019-01-02 05:00:00,00:15:00,1000104,55,25,1.14,45,0.09,1.03,0.43,23.63
2019-01-02 05:15:00,00:15:00,1000104,55,13,0.6,45,0.09,1.03,0.22,12.29
2019-01-02 05:30:00,00:15:00,1000104,55,13,0.62,45,0.09,1.03,0.22,12.29
2019-01-02 05:45:00,00:15:00,1000104,55,20,0.89,45,0.09,1.03,0.34,18.9
2019-01-02 06:00:00,00:15:00,1000104,55,19,0.89,45,0.09,1.03,0.33,17.96
2019-01-02 06:15:00,00:15:00,1000104,55,14,0.6,45,0.09,1.03,0.24,13.23
2019-01-02 06:30:00,00:15:00,1000104,55,15,0.78,45,0.09,1.03,0.26,14.18
2019-01-02 06:45:00,00:15:00,1000104,55,13,0.53,45,0.09,1.03,0.22,12.29
2019-01-02 07:00:00,00:15:00,1000104,55,12,0.55,44,0.09,1.03,0.21,11.34
2019-01-02 07:15:00,00:15:00,1000104,55,13,0.6,45,0.09,1.03,0.22,12.29
2019-01-02 07:30:00,00:15:00,1000104,55,6,0.29,45,0.09,1.03,0.1,5.67
2019-01-02 07:45:00,00:15:00,1000104,55,7,0.31,45,0.09,1.03,0.12,6.62
2019-01-02 08:00:00,00:15:00,1000104,55,1,0.04,45,0.09,1.03,0.02,0.95
2019-01-02 08:15:00,00:15:00,1000104,55,4,0.22,45,0.09,1.03,0.07,3.78
2019-01-02 08:30:00,00:15:00,1000104,55,4,0.18,45,0.09,1.03,0.07,3.78
2019-01-02 08:45:00,00:15:00,1000104,55,4,0.18,45,0.09,1.03,0.07,3.78
2019-01-02 09:00:00,00:15:00,1000104,55,7,0.31,45,0.09,1.03,0.12,6.62
2019-01-02 09:15:00,00:15:00,1000104,55,1,0.04,45,0.09,1.03,0.02,0.95
2019-01-02 09:30:00,00:15:00,1000104,55,6,0.24,45,0.09,1.03,0.1,5.67
2019-01-02 09:45:00,00:15:00,1000104,55,2,0.09,45,0.09,1.03,0.03,1.89
2019-01-02 10:00:00,00:15:00,1000104,NA,0,0,45,NA,NA,NA,0
2019-01-02 10:15:00,00:15:00,1000104,55,1,0.04,45,0.09,1.03,0.02,0.95
2019-01-02 10:30:00,00:15:00,1000104,55,1,0.04,45,0.09,1.03,0.02,0.95
2019-01-02 10:45:00,00:15:00,1000104,55,1,0.04,45,0.09,1.03,0.02,0.95
2019-01-02 11:00:00,00:15:00,1000104,NA,0,0,45,NA,NA,NA,0
2019-01-02 11:15:00,00:15:00,1000104,55,2,0.11,45,0.09,1.03,0.03,1.89
2019-01-02 11:30:00,00:15:00,1000104,55,6,0.29,45,0.09,1.03,0.1,5.67
2019-01-02 11:45:00,00:15:00,1000104,55,2,0.07,45,0.09,1.03,0.03,1.89
2019-01-02 12:00:00,00:15:00,1000104,55,3,0.13,45,0.09,1.03,0.05,2.84
2019-01-02 12:15:00,00:15:00,1000104,55,2,0.09,45,0.09,1.03,0.03,1.89
2019-01-02 12:30:00,00:15:00,1000104,55,8,0.31,45,0.09,1.03,0.14,7.56
2019-01-02 12:45:00,00:15:00,1000104,43.29,7,0.47,45,0.36,1.31,0.15,6.62
2019-01-02 13:00:00,00:15:00,1000104,55,3,0.13,45,0.09,1.03,0.05,2.84
2019-01-02 13:15:00,00:15:00,1000104,43.44,9,0.6,45,0.36,1.31,0.2,8.51
2019-01-02 13:30:00,00:15:00,1000104,55,14,0.87,45,0.09,1.03,0.24,13.23
2019-01-02 13:45:00,00:15:00,1000104,55,24,1.11,45,0.09,1.03,0.41,22.68
2019-01-02 14:00:00,00:15:00,1000104,55,22,0.98,45,0.09,1.03,0.38,20.79
2019-01-02 14:15:00,00:15:00,1000104,55,24,1.18,45,0.09,1.03,0.41,22.68
2019-01-02 14:30:00,00:15:00,1000104,51.09,46,2.2,45,0.16,1.11,0.85,43.47
2019-01-02 14:45:00,00:15:00,1000104,51.96,46,2.31,45,0.15,1.09,0.84,43.47
2019-01-02 15:00:00,00:15:00,1000104,51.89,54,2.66,45,0.15,1.09,0.98,51.03
2019-01-02 15:15:00,00:15:00,1000104,47.55,90,4.67,45,0.25,1.19,1.79,85.05
2019-01-02 15:30:00,00:15:00,1000104,44.84,90,4.8,45,0.32,1.26,1.9,85.05
2019-01-02 15:45:00,00:15:00,1000104,41.85,80,4.24,45,0.41,1.35,1.81,75.6
2019-01-02 16:00:00,00:15:00,1000104,48.34,59,3.31,45,0.23,1.17,1.15,55.76
2019-01-02 16:15:00,00:15:00,1000104,49.91,58,2.89,45,0.19,1.14,1.1,54.81
2019-01-02 16:30:00,00:15:00,1000104,55,55,2.69,45,0.09,1.03,0.95,51.98
2019-01-02 16:45:00,00:15:00,1000104,49.27,56,3.02,45,0.21,1.15,1.07,52.92
2019-01-02 17:00:00,00:15:00,1000104,44.78,55,2.96,45,0.32,1.27,1.16,51.98
2019-01-02 17:15:00,00:15:00,1000104,49.65,55,2.71,45,0.2,1.14,1.05,51.98
2019-01-02 17:30:00,00:15:00,1000104,51.28,64,3.22,45,0.16,1.11,1.18,60.48
2019-01-02 17:45:00,00:15:00,1000104,49.05,41,2.18,45,0.21,1.16,0.79,38.75
2019-01-02 18:00:00,00:15:00,1000104,45.55,56,2.87,45,0.3,1.24,1.16,52.92
2019-01-02 18:15:00,00:15:00,1000104,50.23,57,3,45,0.18,1.13,1.07,53.87
2019-01-02 18:30:00,00:15:00,1000104,48.08,37,2.25,45,0.23,1.18,0.73,34.97
2019-01-02 18:45:00,00:15:00,1000104,52.64,55,2.93,45,0.13,1.08,0.99,51.98
2019-01-02 19:00:00,00:15:00,1000104,51.23,53,2.51,45,0.16,1.11,0.98,50.09
2019-01-02 19:15:00,00:15:00,1000104,53.32,50,2.16,45,0.12,1.06,0.89,47.25
2019-01-02 19:30:00,00:15:00,1000104,45.38,53,2.84,45,0.3,1.25,1.1,50.09
2019-01-02 19:45:00,00:15:00,1000104,52.3,37,1.69,45,0.14,1.08,0.67,34.97
2019-01-02 20:00:00,00:15:00,1000104,51.23,62,3.15,45,0.16,1.11,1.14,58.59
2019-01-02 20:15:00,00:15:00,1000104,49.62,56,2.8,45,0.2,1.14,1.07,52.92
2019-01-02 20:30:00,00:15:00,1000104,50.7,57,3.18,45,0.17,1.12,1.06,53.87
2019-01-02 20:45:00,00:15:00,1000104,49.8,68,3.47,45,0.19,1.14,1.29,64.26
2019-01-02 21:00:00,00:15:00,1000104,48.75,77,3.69,45,0.22,1.16,1.49,72.77
2019-01-02 21:15:00,00:15:00,1000104,47.77,69,3.6,45,0.24,1.19,1.36,65.21
2019-01-02 21:30:00,00:15:00,1000104,45.67,98,4.89,45,0.3,1.24,2.03,92.61
2019-01-02 21:45:00,00:15:00,1000104,46.31,80,3.84,45,0.28,1.22,1.63,75.6
2019-01-02 22:00:00,00:15:00,1000104,43.68,81,4.51,45,0.35,1.3,1.75,76.55
2019-01-02 22:15:00,00:15:00,1000104,46.11,84,4.18,45,0.28,1.23,1.72,79.38
2019-01-02 22:30:00,00:15:00,1000104,40.19,99,5.49,45,0.47,1.41,2.33,93.56
2019-01-02 22:45:00,00:15:00,1000104,41.72,92,4.89,45,0.41,1.36,2.08,86.94
2019-01-02 23:00:00,00:15:00,1000104,44.65,96,4.65,45,0.32,1.27,2.03,90.72
2019-01-02 23:15:00,00:15:00,1000104,45.95,78,3.89,45,0.29,1.23,1.6,73.71
2019-01-02 23:30:00,00:15:00,1000104,43.31,112,5.69,45,0.36,1.31,2.44,105.84
2019-01-02 23:45:00,00:15:00,1000104,44.15,114,5.62,45,0.34,1.28,2.44,107.73
2019-01-03 00:00:00,00:15:00,1000104,45.66,119,5.73,45,0.3,1.24,2.46,112.46
2019-01-03 00:15:00,00:15:00,1000104,40.9,129,6.58,45,0.44,1.39,2.98,121.91
2019-01-03 00:30:00,00:15:00,1000104,38.65,138,7.4,44,0.52,1.47,3.37,130.41
2019-01-03 00:45:00,00:15:00,1000104,43.02,119,5.71,45,0.37,1.32,2.61,112.46
2019-01-03 01:00:00,00:15:00,1000104,43.41,114,5.87,45,0.36,1.31,2.48,107.73
2019-01-03 01:15:00,00:15:00,1000104,38.49,170,9.28,43,0.53,1.47,4.17,160.65
2019-01-03 01:30:00,00:15:00,1000104,43.3,134,6.58,45,0.36,1.31,2.92,126.63
2019-01-03 01:45:00,00:15:00,1000104,47.29,123,5.62,45,0.25,1.2,2.46,116.24
2019-01-03 02:00:00,00:15:00,1000104,47.03,72,3.51,45,0.26,1.21,1.45,68.04
2019-01-03 02:15:00,00:15:00,1000104,45.46,91,4.38,45,0.3,1.25,1.89,86
2019-01-03 02:30:00,00:15:00,1000104,47.88,68,3.36,45,0.24,1.18,1.34,64.26
2019-01-03 02:45:00,00:15:00,1000104,48.5,62,2.78,45,0.22,1.17,1.21,58.59
2019-01-03 03:00:00,00:15:00,1000104,51.16,70,3.29,45,0.16,1.11,1.29,66.15
2019-01-03 03:15:00,00:15:00,1000104,51.07,59,2.69,45,0.17,1.11,1.09,55.76
2019-01-03 03:30:00,00:15:00,1000104,50.49,45,1.89,45,0.18,1.12,0.84,42.53
2019-01-03 03:45:00,00:15:00,1000104,52.73,37,1.64,45,0.13,1.08,0.66,34.97
2019-01-03 04:00:00,00:15:00,1000104,55,37,1.75,45,0.09,1.03,0.64,34.97
2019-01-03 04:15:00,00:15:00,1000104,55,40,1.76,45,0.09,1.03,0.69,37.8
2019-01-03 04:30:00,00:15:00,1000104,55,35,1.49,45,0.09,1.03,0.6,33.08
2019-01-03 04:45:00,00:15:00,1000104,51.7,34,1.58,45,0.15,1.1,0.62,32.13
2019-01-03 05:00:00,00:15:00,1000104,55,23,1.09,45,0.09,1.03,0.4,21.74
2019-01-03 05:15:00,00:15:00,1000104,53.05,41,1.82,45,0.12,1.07,0.73,38.75
2019-01-03 05:30:00,00:15:00,1000104,52,36,1.65,45,0.15,1.09,0.65,34.02
