site_name,day_of_week,date,day_of_year,timestamp,interval_of_day,avg_mph,total_volume,missing_speed,missing_volume
I405/100395,1,2019-01-01,1,2019-01-01 00:14:00.000000,0,60.83,29.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 00:29:00.000000,1,60.69,45.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 00:44:00.000000,2,60.28,64.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 00:59:00.000000,3,63.87,45.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 01:14:00.000000,4,60.43,42.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 01:29:00.000000,5,62.9,32.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 01:44:00.000000,6,61.0,31.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 01:59:00.000000,7,63.96,26.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 02:14:00.000000,8,61.21,24.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 02:29:00.000000,9,62.45,22.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 02:44:00.000000,10,59.89,19.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 02:59:00.000000,11,61.11,18.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 03:14:00.000000,12,61.5,10.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 03:29:00.000000,13,58.86,7.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 03:44:00.000000,14,62.91,11.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 03:59:00.000000,15,63.29,7.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 04:14:00.000000,16,67.6,5.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 04:29:00.000000,17,60.29,7.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 04:44:00.000000,18,62.0,5.0,False,False
I405/100395,1,2019-01-01,1,2019-01-01 04:59:00.000000,19,60.57,7.0,False,False
