site_name,day_of_week,date,day_of_year,timestamp,interval_of_day,avg_mph,total_volume,missing_speed,missing_volume
I5/100703,1,2019-01-01,1,2019-01-01 00:14:00.000000,0,60.19,16.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 00:29:00.000000,1,62.22,27.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 00:44:00.000000,2,62.32,38.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 00:59:00.000000,3,62.89,58.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 01:14:00.000000,4,62.82,38.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 01:29:00.000000,5,63.07,30.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 01:44:00.000000,6,64.48,25.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 01:59:00.000000,7,62.48,21.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 02:14:00.000000,8,63.6,30.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 02:29:00.000000,9,59.0,15.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 02:44:00.000000,10,63.94,32.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 02:59:00.000000,11,62.6,15.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 03:14:00.000000,12,62.29,14.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 03:29:00.000000,13,63.55,11.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 03:44:00.000000,14,62.86,15.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 03:59:00.000000,15,64.67,6.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 04:14:00.000000,16,62.71,7.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 04:29:00.000000,17,65.2,15.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 04:44:00.000000,18,63.5,8.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 04:59:00.000000,19,67.41,17.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 05:14:00.000000,20,62.12,8.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 05:29:00.000000,21,63.46,13.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 05:44:00.000000,22,67.05,22.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 05:59:00.000000,23,66.44,16.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 06:14:00.000000,24,64.56,16.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 06:29:00.000000,25,60.82,34.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 06:44:00.000000,26,62.05,40.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 06:59:00.000000,27,62.02,41.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 07:14:00.000000,28,59.14,29.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 07:29:00.000000,29,62.43,14.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 07:44:00.000000,30,61.64,25.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 07:59:00.000000,31,63.77,22.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 08:14:00.000000,32,62.6,25.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 08:29:00.000000,33,63.18,39.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 08:44:00.000000,34,65.0,49.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 08:59:00.000000,35,64.13,39.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 09:14:00.000000,36,65.46,57.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 09:29:00.000000,37,65.14,65.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 09:44:00.000000,38,63.11,82.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 09:59:00.000000,39,64.7,82.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 10:14:00.000000,40,63.0,100.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 10:29:00.000000,41,64.25,102.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 10:44:00.000000,42,63.89,116.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 10:59:00.000000,43,64.15,138.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 11:14:00.000000,44,63.9,127.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 11:29:00.000000,45,63.03,164.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 11:44:00.000000,46,63.1,180.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 11:59:00.000000,47,61.28,182.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 12:14:00.000000,48,62.52,183.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 12:29:00.000000,49,61.92,175.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 12:44:00.000000,50,62.04,184.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 12:59:00.000000,51,62.47,224.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 13:14:00.000000,52,62.53,189.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 13:29:00.000000,53,61.78,230.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 13:44:00.000000,54,62.88,228.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 13:59:00.000000,55,62.33,219.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 14:14:00.000000,56,62.44,200.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 14:29:00.000000,57,61.9,245.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 14:44:00.000000,58,62.74,216.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 14:59:00.000000,59,62.62,206.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 15:14:00.000000,60,60.7,197.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 15:29:00.000000,61,61.17,205.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 15:44:00.000000,62,61.61,185.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 15:59:00.000000,63,62.32,217.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 16:14:00.000000,64,62.93,185.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 16:29:00.000000,65,61.7,114.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 16:44:00.000000,66,61.19,151.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 16:59:00.000000,67,61.39,163.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 17:14:00.000000,68,61.6,206.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 17:29:00.000000,69,60.89,164.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 17:44:00.000000,70,59.68,187.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 17:59:00.000000,71,61.71,173.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 18:14:00.000000,72,60.97,182.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 18:29:00.000000,73,60.75,156.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 18:44:00.000000,74,61.88,150.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 18:59:00.000000,75,61.38,129.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 19:14:00.000000,76,61.31,123.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 19:29:00.000000,77,61.99,119.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 19:44:00.000000,78,61.89,120.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 19:59:00.000000,79,62.83,93.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 20:14:00.000000,80,62.09,98.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 20:29:00.000000,81,62.91,93.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 20:44:00.000000,82,63.02,91.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 20:59:00.000000,83,62.68,63.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 21:14:00.000000,84,64.05,58.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 21:29:00.000000,85,64.07,69.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 21:44:00.000000,86,63.87,55.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 21:59:00.000000,87,64.86,51.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 22:14:00.000000,88,65.0,41.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 22:29:00.000000,89,66.02,40.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 22:44:00.000000,90,64.77,36.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 22:59:00.000000,91,65.32,22.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 23:14:00.000000,92,65.92,13.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 23:29:00.000000,93,65.23,22.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 23:44:00.000000,94,65.08,12.0,False,False
I5/100703,1,2019-01-01,1,2019-01-01 23:59:00.000000,95,66.53,19.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 00:14:00.000000,0,60.55,11.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 00:29:00.000000,1,65.75,12.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 00:44:00.000000,2,66.22,9.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 00:59:00.000000,3,64.5,10.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 01:14:00.000000,4,63.25,12.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 01:29:00.000000,5,64.25,4.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 01:44:00.000000,6,61.67,6.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 01:59:00.000000,7,58.17,6.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 02:14:00.000000,8,61.69,13.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 02:29:00.000000,9,60.4,5.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 02:44:00.000000,10,67.33,3.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 02:59:00.000000,11,59.86,7.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 03:14:00.000000,12,61.05,19.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 03:29:00.000000,13,60.81,16.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 03:44:00.000000,14,65.48,21.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 03:59:00.000000,15,64.37,19.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 04:14:00.000000,16,66.8,30.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 04:29:00.000000,17,65.6,35.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 04:44:00.000000,18,65.29,60.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 04:59:00.000000,19,66.6,82.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 05:14:00.000000,20,65.36,74.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 05:29:00.000000,21,64.05,196.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 05:44:00.000000,22,62.38,262.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 05:59:00.000000,23,62.46,317.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 06:14:00.000000,24,61.07,351.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 06:29:00.000000,25,59.65,364.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 06:44:00.000000,26,56.25,433.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 06:59:00.000000,27,48.47,502.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 07:14:00.000000,28,45.08,408.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 07:29:00.000000,29,48.56,428.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 07:44:00.000000,30,40.37,423.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 07:59:00.000000,31,33.09,406.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 08:14:00.000000,32,33.47,383.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 08:29:00.000000,33,28.31,375.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 08:44:00.000000,34,51.77,338.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 08:59:00.000000,35,58.18,377.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 09:14:00.000000,36,59.28,319.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 09:29:00.000000,37,60.04,305.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 09:44:00.000000,38,59.42,340.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 09:59:00.000000,39,59.88,311.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 10:14:00.000000,40,59.61,330.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 10:29:00.000000,41,59.82,261.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 10:44:00.000000,42,60.1,297.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 10:59:00.000000,43,59.22,335.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 11:14:00.000000,44,59.34,249.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 11:29:00.000000,45,60.33,285.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 11:44:00.000000,46,60.12,317.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 11:59:00.000000,47,59.31,376.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 12:14:00.000000,48,62.03,300.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 12:29:00.000000,49,60.01,285.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 12:44:00.000000,50,60.55,341.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 12:59:00.000000,51,60.73,329.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 13:14:00.000000,52,60.76,323.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 13:29:00.000000,53,59.44,318.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 13:44:00.000000,54,58.08,300.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 13:59:00.000000,55,59.86,303.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 14:14:00.000000,56,59.9,294.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 14:29:00.000000,57,59.61,323.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 14:44:00.000000,58,59.18,298.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 14:59:00.000000,59,61.02,260.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 15:14:00.000000,60,60.52,232.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 15:29:00.000000,61,60.92,288.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 15:44:00.000000,62,61.29,261.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 15:59:00.000000,63,59.41,303.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 16:14:00.000000,64,59.27,243.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 16:29:00.000000,65,59.29,250.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 16:44:00.000000,66,58.59,194.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 16:59:00.000000,67,58.99,275.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 17:14:00.000000,68,57.86,238.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 17:29:00.000000,69,56.97,273.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 17:44:00.000000,70,58.44,204.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 17:59:00.000000,71,59.26,187.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 18:14:00.000000,72,59.23,222.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 18:29:00.000000,73,59.86,228.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 18:44:00.000000,74,60.31,196.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 18:59:00.000000,75,61.43,147.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 19:14:00.000000,76,61.04,185.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 19:29:00.000000,77,63.09,154.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 19:44:00.000000,78,61.67,138.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 19:59:00.000000,79,63.68,122.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 20:14:00.000000,80,61.62,108.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 20:29:00.000000,81,63.02,112.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 20:44:00.000000,82,63.9,89.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 20:59:00.000000,83,63.03,95.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 21:14:00.000000,84,62.93,70.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 21:29:00.000000,85,64.16,63.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 21:44:00.000000,86,65.08,51.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 21:59:00.000000,87,64.48,62.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 22:14:00.000000,88,62.87,62.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 22:29:00.000000,89,62.21,24.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 22:44:00.000000,90,62.59,34.0,False,False
I5/100703,2,2019-01-02,2,2019-01-02 22:59:00.000000,91,63.95,39.0,False,False
