"site_name","day_of_week","date","day_of_year","timestamp","interval_of_day","avg_mph","total_volume","missing_speed","missing_volume"
"9251/1",0,2019-01-07,7,2019-01-07 00:14:00,0,65,28,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 00:29:00,1,65,17,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 00:44:00,2,66,12,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 00:59:00,3,65,11,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 01:14:00,4,65,19,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 01:29:00,5,66,9,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 01:44:00,6,60,14,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 01:59:00,7,62,15,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 02:14:00,8,61,17,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 02:29:00,9,70,4,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 02:44:00,10,62,14,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 02:59:00,11,65,13,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 03:14:00,12,58,11,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 03:29:00,13,65,21,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 03:44:00,14,65,15,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 03:59:00,15,67,26,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 04:14:00,16,65,26,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 04:29:00,17,64,40,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 04:44:00,18,66,56,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 04:59:00,19,67,64,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 05:14:00,20,66,77,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 05:29:00,21,66,85,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 05:44:00,22,67,133,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 05:59:00,23,66,143,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 06:14:00,24,67,175,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 06:29:00,25,66,254,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 06:44:00,26,66,384,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 06:59:00,27,66,430,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 07:14:00,28,63,566,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 07:29:00,29,61,636,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 07:44:00,30,61,722,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 07:59:00,31,63,593,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 08:14:00,32,63,565,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 08:29:00,33,61,535,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 08:44:00,34,63,414,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 08:59:00,35,64,381,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 09:14:00,36,63,375,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 09:29:00,37,63,298,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 09:44:00,38,63,260,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 09:59:00,39,63,268,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 10:14:00,40,63,288,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 10:29:00,41,62,288,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 10:44:00,42,62,270,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 10:59:00,43,64,272,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 11:14:00,44,64,300,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 11:29:00,45,63,270,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 11:44:00,46,63,328,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 11:59:00,47,62,277,FALSE,FALSE
"9251/1",0,2019-01-07,7,2019-01-07 12:14:00,48,62,295,FALSE,FALSE
